worker	worker_current_recode	state_abbrev	raceid	year	dem_vote	candnumber	cand_party	candvotes	tvotes	candpct	winwin	quality_cand	qualnumber	openseat	PartyDonors1	college	dist_income	total_primary	third	gop	ideo_extreme	qualbin	former_worker
0	0	"MA"	201421051	2014		2	"Democrat"	13070	70084	0.1864904910326004	0	0	1	0	0	0.2692	0.81376	0.51694024	0.0	0.0	0.214	0.0	0.0
0	0	"MA"	201421061	2014	0.5720000076293945	5	"Democrat"	28915	72001	0.4015916585922241	0	2	1	0	94	0.256	0.81137	0.0	0.0	0.0	1.091	1.0	0.0
0	0	"MA"	201421061	2014	0.5720000076293945	5	"Democrat"	36575	72001	0.5079790353775024	1	0	1	0	40	0.256	0.81137	2.8927648	0.0	0.0	1.032	0.0	0.0
0	0	"MA"	201421061	2014	0.5720000076293945	5	"Democrat"	4293	72001	0.05962417274713516	0	0	1	0	0	0.256	0.81137	0.05903584	0.0	0.0	1.432	0.0	0.0
0	0	"MA"	201421061	2014	0.5720000076293945	5	"Democrat"	1527	72001	0.021208038553595543	0	0	1	0	0	0.256	0.81137	0.0	0.0	0.0		0.0	0.0
0	0	"MA"	201421090	2014	0.55	4	"Republican"	9049	29506	0.30668339133262634	0	0	0	0	0	0.2047	0.63304	0.11474432	0.0	1.0	1.193	0.0	0.0
0	0	"MA"	201421090	2014	0.55	4	"Republican"	3917	29506	0.1327526569366455	0	0	0	0	0	0.2047	0.63304	0.03084565	0.0	1.0	1.978	0.0	0.0
0	0	"MA"	201421090	2014	0.55	4	"Republican"	9567	29506	0.3242391347885132	1	0	0	0	4	0.2047	0.63304	0.48478836	0.0	1.0	0.755	0.0	0.0
0	0	"MA"	201421090	2014	0.55	4	"Republican"	6973	29506	0.23632481694221497	0	0	0	0	0	0.2047	0.63304	0.25343448	0.0	1.0	0.356	0.0	0.0
0	0	"MD"	201420011	2014	0.295	2	"Democrat"	19937	34902	0.57122802734375	1	0	0	0	10	0.17860001	0.68386	0.2754563	0.0	0.0	1.094	0.0	0.0
0	0	"MD"	201420010	2014	0.295	2	"Republican"	12913	58390	0.22115087509155273	0	0	1	0	0	0.17860001	0.68386	0.01301473	0.0	1.0	1.569	0.0	0.0
0	0	"MD"	201420020	2014	0.6309999847412109	1	"Republican"	1	1	1.0	1	0	0	0	0	0.17790002	0.60941	3.77E-4	0.0	1.0		0.0	0.0
0	0	"MD"	201420021	2014	0.6309999847412109	3	"Democrat"	6450	56228	0.11471153050661087	0	0	1	0	0	0.17790002	0.60941	0.00936	0.0	0.0	1.237	0.0	0.0
0	0	"MD"	201420031	2014	0.595999984741211	2	"Democrat"	9564	64490	0.14830206334590912	0	0	1	0	0	0.2536	0.81015	0.00435766	0.0	0.0		0.0	0.0
0	0	"MD"	201420030	2014	0.595999984741211	3	"Republican"	7597	17424	0.4360077977180481	1	0	0	0	0	0.2536	0.81015	0.0	0.0	1.0		0.0	0.0
0	0	"MD"	201420041	2014	0.7130000305175781	2	"Democrat"	8021	61669	0.13006535172462463	0	0	1	0	0	0.1852	0.72035	0.16090022	0.0	0.0	1.433	0.0	0.0
0	0	"MD"	201420040	2014	0.7130000305175781	4	"Republican"	5368	14272	0.37612107396125793	1	0	0	0	0	0.1852	0.72035	0.03421929	0.0	1.0	1.042	0.0	0.0
0	0	"MD"	201420050	2014	0.6419999694824219	3	"Republican"	8137	19561	0.4159807860851288	1	0	0	0	0	0.1965	0.89671	0.00176776	0.0	1.0		0.0	0.0
0	0	"MD"	201420060	2014	0.5070000076293946	2	"Republican"	23933	28651	0.8353286385536194	1	0	0	0	13	0.2141	0.7398	0.27044767	0.0	1.0	1.302	0.0	0.0
0	0	"MD"	201420060	2014	0.5070000076293946	2	"Republican"	4718	28651	0.164671391248703	0	0	0	0	0	0.2141	0.7398	0.01244387	0.0	1.0	0.924	0.0	0.0
0	0	"ME"	201419010	2014	0.6630000305175782	1	"Republican"	1	1	1.0	1	0	0	0	0	0.2353	0.56043	0.01005	0.0	1.0	1.142	0.0	0.0
0	0	"ME"	201419021	2014	0.47099998474121096	2	"Democrat"	19906	28022	0.7103704214096069	1	1	2	1	43	0.15100001	0.42623	0.60867363	0.0	0.0	1.444	1.0	0.0
1	0	"ME"	201419021	2014	0.47099998474121096	2	"Democrat"	8116	28022	0.28962957859039307	0	1	2	1	6	0.15100001	0.42623	0.23632888	0.0	0.0	1.064	1.0	1.0
0	0	"ME"	201419020	2014	0.47099998474121096	2	"Republican"	19736	34723	0.568384051322937	1	1	2	1	0	0.15100001	0.42623	0.6059624	0.0	1.0	0.805	1.0	0.0
1	0	"MI"	201422011	2014	0.465	1	"Democrat"	1	1	1.0	1	1	1	0	22	0.1533	0.44265	0.53639513	0.0	0.0	1.396	1.0	1.0
0	0	"MI"	201422010	2014	0.465	2	"Republican"	21497	71037	0.3026169538497925	0	0	1	0	0	0.1533	0.44265	0.01060225	0.0	1.0	1.586	0.0	0.0
0	0	"MI"	201422021	2014	0.34299999237060547	1	"Democrat"	1	1	1.0	1	0	0	0	2	0.1668	0.49175	0.03513625	0.0	0.0	1.412	0.0	0.0
0	0	"MI"	201422030	2014	0.40299999237060546	2	"Republican"	29422	69128	0.42561623454093933	0	0	1	0	25	0.1891	0.52809	1.7058685	0.0	1.0	0.905	0.0	0.0
0	0	"MI"	201422031	2014	0.40299999237060546	1	"Democrat"	1	1	1.0	1	0	0	0	1	0.1891	0.52809	0.1063	0.0	0.0	1.232	0.0	0.0
0	0	"MI"	201422040	2014	0.40900001525878904	3	"Republican"	7408	65651	0.11283910274505615	0	0	1	1	0	0.1344	0.44572	0.03534967	0.0	1.0	2.852	0.0	0.0
0	0	"MI"	201422040	2014	0.40900001525878904	3	"Republican"	23844	65651	0.36319324374198914	0	0	1	1	0	0.1344	0.44572	3.575761	0.0	1.0	0.936	0.0	0.0
0	0	"MI"	201422040	2014	0.40900001525878904	3	"Republican"	34399	65651	0.5239676237106323	1	1	1	1	7	0.1344	0.44572	0.7240138	0.0	1.0	0.972	1.0	0.0
0	0	"MI"	201422041	2014	0.40900001525878904	1	"Democrat"	1	1	1.0	1	0	0	1	0	0.1344	0.44572	0.06957528	0.0	0.0		0.0	0.0
0	0	"MI"	201422081	2014	0.435	4	"Democrat"	13535	31613	0.4281466603279114	1	1	1	1	0	0.22	0.63645	0.178768	0.0	0.0	1.319	1.0	0.0
0	0	"MI"	201422061	2014	0.41900001525878905	1	"Democrat"	1	1	1.0	1	0	0	0	13	0.16420001	0.46697	0.46864563	0.0	0.0	1.689	0.0	0.0
0	0	"MI"	201422060	2014	0.41900001525878905	2	"Republican"	15283	53014	0.2882823348045349	0	0	1	0	0	0.16420001	0.46697	0.003884	0.0	1.0	1.727	0.0	0.0
0	0	"MI"	201422070	2014	0.435	2	"Republican"	38046	47980	0.7929553985595703	1	2	1	0	83	0.1424	0.53554	0.0	0.0	1.0	1.226	1.0	0.0
0	0	"MI"	201422071	2014	0.435	1	"Democrat"	1	1	1.0	1	1	1	0	61	0.1424	0.53554	0.79947335	0.0	0.0	1.324	1.0	0.0
0	0	"MI"	201422081	2014	0.435	4	"Democrat"	11921	31613	0.3770917057991028	0	0	1	1	0	0.22	0.63645	0.04476552	0.0	0.0	1.839	0.0	0.0
0	0	"MI"	201422080	2014	0.435	2	"Republican"	35422	58780	0.6026199460029602	1	1	2	1	20	0.22	0.63645	0.62546825	0.0	1.0	0.912	1.0	0.0
0	0	"MI"	201422090	2014	0.625999984741211	1	"Republican"	1	1	1.0	1	0	0	0	0	0.1769	0.50706	0.03431665	0.0	1.0	0.963	0.0	0.0
0	0	"MI"	201422111	2014	0.42	4	"Democrat"	12479	39197	0.3183661997318268	0	0	0	0	0	0.2601	0.74527	0.99806917	0.0	0.0	0.793	0.0	0.0
0	0	"MI"	201422110	2014	0.42	2	"Republican"	42008	63262	0.6640321016311646	1	0	1	0	33	0.2601	0.74527	3.2164736	0.0	1.0	0.867	0.0	0.0
0	0	"MI"	201422111	2014	0.42	4	"Democrat"	13441	39197	0.3429088890552521	1	0	0	0	23	0.2601	0.74527	0.46087757	0.0	0.0	1.148	0.0	0.0
0	0	"MI"	201422120	2014	0.675	1	"Republican"	1	1	1.0	1	0	0	1	0	0.1725	0.52569	0.016987	0.0	1.0	1.875	0.0	0.0
0	0	"MI"	201422121	2014	0.675	2	"Democrat"	45162	58156	0.7765665054321289	1	0	0	1	19	0.1725	0.52569	1.1396767	0.0	0.0	0.686	0.0	0.0
0	0	"MI"	201422121	2014	0.675	2	"Democrat"	18793	58156	0.32314807176589966	0	0	0	1	0	0.1725	0.52569	0.00406221	0.0	0.0	1.516	0.0	0.0
0	0	"MI"	201422131	2014	0.83	2	"Democrat"	14850	56855	0.2611907422542572	0	0	1	0	0	0.092	0.31887	0.016805	0.0	0.0	0.532	0.0	0.0
0	0	"MI"	201422141	2014	0.7980000305175782	4	"Democrat"	23996	74080	0.3239200711250305	0	1	3	1	4	0.16610001	0.41516	0.62374073	0.0	0.0	0.829	1.0	0.0
0	0	"MN"	201423010	2014	0.5429999923706055	2	"Republican"	10870	23618	0.4602421820163727	0	0	0	0	0	0.1731	0.57321	0.30988228	0.0	1.0	1.399	0.0	0.0
0	0	"MN"	201423021	2014	0.41	2	"Democrat"	2622	14983	0.17499832808971405	0	0	1	0	0	0.2601	0.76409	0.00917552	0.0	0.0		0.0	0.0
0	0	"MN"	201423040	2014	0.65	1	"Republican"	1	1	1.0	1	0	0	0	0	0.2587	0.61244	0.05361751	0.0	1.0	1.62	0.0	0.0
0	0	"MN"	201423050	2014	0.7469999694824219	1	"Republican"	1	1	1.0	1	0	0	0	0	0.2753	0.52447	0.0105605	0.0	1.0	1.369	0.0	0.0
0	0	"MN"	201423060	2014	0.405	2	"Republican"	19557	26682	0.7329660654067993	1	1	2	1	50	0.21700001	0.71604	0.74660516	0.0	1.0	1.239	1.0	0.0
0	0	"MN"	201423060	2014	0.405	2	"Republican"	7125	26682	0.26703396439552307	0	1	2	1	0	0.21700001	0.71604	0.37986118	0.0	1.0	1.063	1.0	0.0
0	0	"MN"	201423061	2014	0.405	1	"Democrat"	1	1	1.0	1	1	1	1	6	0.21700001	0.71604	0.05435	0.0	0.0	1.47	1.0	0.0
0	0	"MN"	201423070	2014	0.5429999923706055	1	"Republican"	1	1	1.0	1	1	1	0	2	0.1566	0.5188	0.550833	0.0	1.0	1.346	1.0	0.0
0	0	"MN"	201423080	2014	0.5070000076293946	1	"Republican"	1	1	1.0	1	0	0	0	24	0.1565	0.51322	1.3393364	0.0	1.0	1.304	0.0	0.0
0	0	"MO"	201425051	2014	0.534000015258789	5	"Democrat"	2584	53993	0.04785805568099022	0	0	1	0	0	0.1708	0.43513	0.0052995	0.0	0.0	1.155	0.0	0.0
0	0	"MO"	201425041	2014	0.27899999618530275	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.1481	0.45674	0.0054	0.0	0.0	0.233	0.0	0.0
0	0	"MO"	201425040	2014	0.27899999618530275	2	"Republican"	22131	87535	0.2528245747089386	0	0	1	0	0	0.1481	0.45674	0.0022	0.0	1.0	1.135	0.0	0.0
0	0	"MO"	201425051	2014	0.534000015258789	5	"Democrat"	44296	53993	0.8204026222229004	1	2	1	0	5	0.1708	0.43513	0.0	0.0	0.0	0.728	1.0	0.0
0	0	"MO"	201425050	2014	0.534000015258789	4	"Republican"	5020	35885	0.13989132642745972	0	0	0	0	0	0.1708	0.43513	0.01281516	0.0	1.0		0.0	0.0
0	0	"MO"	201425080	2014	0.2670000076293945	1	"Republican"	1	1	1.0	1	2	1	0	24	0.09729999	0.384	0.0	0.0	1.0	1.049	1.0	0.0
0	0	"MO"	201425081	2014	0.2670000076293945	1	"Democrat"	1	1	1.0	1	0	0	0	2	0.09729999	0.384	0.021	0.0	0.0	1.427	0.0	0.0
0	0	"MS"	201424011	2014	0.2989999961853027	2	"Democrat"	9741	14763	0.6598252654075623	1	0	0	0	0	0.123100005	0.41448	8.5E-4	0.0	0.0	0.957	0.0	0.0
0	0	"MS"	201424021	2014		2	"Democrat"	41618	43478	0.9572197198867798	1	2	1	0	3	0.1146	0.32701	0.0	0.0	0.0	0.374	1.0	0.0
0	0	"MS"	201424040	2014	0.25799999237060545	5	"Republican"	1129	107389	0.010513180866837502	0	0	2	0	0	0.1319	0.41944	0.00871133	0.0	1.0	1.594	0.0	0.0
0	0	"MS"	201424040	2014	0.25799999237060545	5	"Republican"	4955	107389	0.04614066705107689	0	0	2	0	0	0.1319	0.41944	0.20552836	0.0	1.0	1.22	0.0	0.0
0	0	"MT"	201426010	2014	0.42200000762939455	5	"Republican"	37965	131623	0.2884374260902405	0	1	4	1	0	0.19459999	0.46328	1.301119	0.0	1.0	1.353	1.0	0.0
0	0	"MT"	201426011	2014	0.42200000762939455	2	"Democrat"	42588	71168	0.5984150171279907	1	0	1	1	30	0.19459999	0.46328	0.69356513	0.0	0.0	1.342	0.0	0.0
0	0	"MT"	201426010	2014	0.42200000762939455	5	"Republican"	2290	131623	0.017398174852132797	0	0	4	1	0	0.19459999	0.46328	0.011805	0.0	1.0	4.312	0.0	0.0
0	0	"MT"	201426010	2014	0.42200000762939455	5	"Republican"	38591	131623	0.29319342970848083	0	1	4	1	25	0.19459999	0.46328	0.4765143	0.0	1.0	1.372	1.0	0.0
0	0	"MT"	201426010	2014	0.42200000762939455	5	"Republican"	43766	131623	0.3325102627277374	1	1	4	1	50	0.19459999	0.46328	1.4871669	0.0	1.0	1.302	1.0	0.0
0	0	"MT"	201426010	2014	0.42200000762939455	5	"Republican"	9011	131623	0.06846068054437637	0	1	4	1	0	0.19459999	0.46328	0.1473485	0.0	1.0	1.243	1.0	0.0
1	0	"NC"	201433011	2014	0.7340000152587891	2	"Democrat"	60847	74994	0.8113582134246826	1	2	1	0	4	0.126	0.33955	0.0	0.0	0.0	0.738	1.0	1.0
0	0	"NC"	201433010	2014	0.7340000152587891	2	"Republican"	5519	10751	0.5133476257324219	0	0	0	0	0	0.126	0.33955	0.0	0.0	1.0	1.457	0.0	0.0
0	0	"NC"	201433010	2014	0.7340000152587891	2	"Republican"	5232	10751	0.4866524040699005	1	0	0	0	0	0.126	0.33955	0.0025	0.0	1.0	0.016	0.0	0.0
0	0	"NC"	201433021	2014	0.41200000762939454	3	"Democrat"	11288	28582	0.39493387937545776	0	1	1	0	2	0.189	0.5039	0.952647	0.0	0.0	0.178	1.0	0.0
0	0	"NC"	201433021	2014	0.41200000762939454	3	"Democrat"	11678	28582	0.4085788130760193	1	0	1	0	3	0.189	0.5039	0.38747555	0.0	0.0	1.342	0.0	0.0
0	0	"NC"	201433030	2014	0.3220000076293945	3	"Republican"	20024	44438	0.4506053328514099	0	0	1	0	3	0.1513	0.46272	0.29871055	0.0	1.0	0.965	0.0	0.0
0	0	"NC"	201433050	2014	0.39	2	"Republican"	49572	65747	0.7539811730384827	1	2	1	0	29	0.16530001	0.44546	0.0	0.0	1.0	0.975	1.0	0.0
0	0	"NC"	201433051	2014	0.39	4	"Democrat"	8010	24234	0.3305273652076721	1	0	0	0	0	0.16530001	0.44546	0.0053	0.0	0.0	1.725	0.0	0.0
0	0	"NC"	201433051	2014	0.39	4	"Democrat"	5618	24234	0.23182305693626404	0	0	0	0	0	0.16530001	0.44546	0.00305026	0.0	0.0	1.645	0.0	0.0
0	0	"NC"	201433051	2014	0.39	4	"Democrat"	6417	24234	0.2647932767868042	0	0	0	0	0	0.16530001	0.44546	0.004895	0.0	0.0	0.153	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	11123	44136	0.25201648473739624	1	0	3	1	0	0.1835	0.48558	0.21811616	0.0	1.0	1.149	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	1899	44136	0.04302610084414482	0	0	3	1	1	0.1835	0.48558	0.112	0.0	1.0	1.247	0.0	0.0
0	0	"NC"	201433061	2014	0.4129999923706055	2	"Democrat"	19066	33948	0.5616236329078674	1	0	0	1	19	0.1835	0.48558	0.41581	0.0	0.0	1.291	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	15127	44136	0.3427360951900482	0	1	3	1	3	0.1835	0.48558	0.305116	0.0	1.0	0.826	1.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	5055	44136	0.11453235149383545	0	0	3	1	0	0.1835	0.48558	0.8807084	0.0	1.0	0.765	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	5043	44136	0.1142604649066925	0	1	3	1	0	0.1835	0.48558	0.2633869	0.0	1.0	0.631	1.0	0.0
0	0	"NC"	201433061	2014	0.4129999923706055	2	"Democrat"	14882	33948	0.4383763372898102	0	0	0	1	0	0.1835	0.48558	0.02028749	0.0	0.0	0.476	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	510	44136	0.011555192992091179	0	0	3	1	0	0.1835	0.48558	2.0E-4	0.0	1.0	2.401	0.0	0.0
0	0	"NC"	201433060	2014	0.4129999923706055	9	"Republican"	1427	44136	0.032331883907318115	0	0	3	1	0	0.1835	0.48558	0.0116806	0.0	1.0	1.173	0.0	0.0
0	0	"NC"	201433071	2014	0.385	2	"Democrat"	21966	37707	0.5825443267822266	1	1	1	1	0	0.16459998	0.44557	0.0104	0.0	0.0	0.126	1.0	0.0
0	0	"NC"	201433070	2014	0.385	3	"Republican"	17389	43399	0.4006774425506592	0	1	2	1	1	0.16459998	0.44557	0.5256637	0.0	1.0	0.897	1.0	0.0
0	0	"NC"	201433070	2014	0.385	3	"Republican"	3000	43399	0.06912601739168167	0	0	2	1	0	0.16459998	0.44557	0.02188782	0.0	1.0		0.0	0.0
0	0	"NC"	201433100	2014	0.39	2	"Republican"	29400	37673	0.780399739742279	1	2	1	0	25	0.1552	0.4282	0.0	0.0	1.0	0.879	1.0	0.0
0	0	"NC"	201433101	2014	0.39	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.1552	0.4282	0.03269683	0.0	0.0	0.996	0.0	0.0
0	0	"NC"	201433111	2014	0.37099998474121093	2	"Democrat"	14272	31091	0.4590395987033844	0	0	0	0	0	0.1526	0.40963	0.02070725	0.0	0.0	0.41	0.0	0.0
0	0	"NC"	201433111	2014	0.37099998474121093	2	"Democrat"	16819	31091	0.540960431098938	1	0	0	0	0	0.1526	0.40963	0.0	0.0	0.0	0.939	0.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	2856	34623	0.0824885219335556	0	1	5	1	29	0.1671	0.38564	0.197443	0.0	0.0	1.276	1.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	4342	34623	0.12540796399116516	0	0	5	1	0	0.1671	0.38564	0.27416414	0.0	0.0	0.602	0.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	8180	34623	0.23625913262367249	0	1	5	1	2	0.1671	0.38564	0.22880986	0.0	0.0	0.524	1.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	1733	34623	0.0500534325838089	0	0	5	1	9	0.1671	0.38564	0.21178243	0.0	0.0	1.274	0.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	15235	34623	0.4400254189968109	1	1	5	1	19	0.1671	0.38564	0.29662225	0.0	0.0	1.055	1.0	0.0
0	0	"NC"	201433121	2014	0.7530000305175781	7	"Democrat"	1775	34623	0.05126649886369705	0	1	5	1	1	0.1671	0.38564	0.028125	0.0	0.0	0.029	1.0	0.0
0	0	"NC"	201433120	2014	0.7530000305175781	2	"Republican"	8652	11091	0.7800919413566589	1	0	0	1	3	0.1671	0.38564	0.04595	0.0	1.0	1.284	0.0	0.0
0	0	"NC"	201433120	2014	0.7530000305175781	2	"Republican"	2439	11091	0.21990802884101868	0	0	0	1	0	0.1671	0.38564	0.00563233	0.0	1.0	1.445	0.0	0.0
0	0	"NC"	201433131	2014	0.42700000762939455	3	"Democrat"	24631	34991	0.7039238810539246	1	0	0	0	0	0.2617	0.64299	0.03365711	0.0	0.0	1.501	0.0	0.0
0	0	"NC"	201433131	2014	0.42700000762939455	3	"Democrat"	6308	34991	0.18027493357658386	0	0	0	0	0	0.2617	0.64299	0.00255	0.0	0.0	1.152	0.0	0.0
0	0	"NC"	201433131	2014	0.42700000762939455	3	"Democrat"	4052	34991	0.11580120772123337	0	0	0	0	0	0.2617	0.64299	0.01507025	0.0	0.0	4.335	0.0	0.0
0	0	"ND"	201434011	2014	0.40900001525878904	1	"Democrat"	1	1	1.0	1	1	1	0	8	0.1981	0.59029	0.2913055	0.0	0.0	1.148	1.0	0.0
0	0	"NE"	201427010	2014	0.3120000076293945	3	"Republican"	61171	70638	0.8659786581993103	1	2	1	0	2	0.20879999	0.5431	0.0	0.0	1.0	1.145	1.0	0.0
0	0	"NE"	201427011	2014	0.3120000076293945	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.20879999	0.5431	0.04646139	0.0	0.0	1.141	0.0	0.0
0	0	"NE"	201427021	2014	0.5179999923706055	2	"Democrat"	16571	20335	0.8149003982543945	1	1	1	0	3	0.2486	0.56867	0.1747435	0.0	0.0	0.744	1.0	0.0
0	0	"NE"	201427020	2014	0.5179999923706055	2	"Republican"	21959	47128	0.4659438133239746	0	0	1	0	0	0.2486	0.56867	0.0458405	0.0	1.0	1.492	0.0	0.0
0	0	"NE"	201427030	2014	0.24600000381469728	2	"Republican"	30996	97582	0.3176405429840088	0	0	1	0	0	0.1486	0.48359	0.11078998	0.0	1.0	1.357	0.0	0.0
0	0	"NH"	201429010	2014	0.48200000762939454	4	"Republican"	24342	59583	0.408539354801178	0	0	2	0	1	0.22569999	0.67083	0.29633293	0.0	1.0	0.899	0.0	0.0
0	0	"NH"	201429020	2014	0.55	4	"Republican"	15196	55297	0.274806946516037	0	1	3	0	1	0.2074	0.65933	0.43462425	0.0	1.0	1.019	1.0	0.0
0	0	"NH"	201429020	2014	0.55	4	"Republican"	27285	55297	0.4934264123439789	1	1	3	0	5	0.2074	0.65933	1.2499598	0.0	1.0	1.275	1.0	0.0
0	0	"NH"	201429020	2014	0.55	4	"Republican"	10327	55297	0.18675516545772552	0	1	3	0	0	0.2074	0.65933	0.04061177	0.0	1.0	0.641	1.0	0.0
0	0	"NJ"	201430011	2014	0.5929999923706055	3	"Democrat"	18504	25678	0.72061687707901	1	1	2	1	0	0.2019	0.64464	0.25225	0.0	0.0	0.44	1.0	0.0
0	0	"NJ"	201430010	2014	0.5929999923706055	4	"Republican"	6405	9372	0.6834186911582947	1	0	1	1	0	0.2019	0.64464	0.01958608	0.0	1.0	0.714	0.0	0.0
0	0	"NJ"	201430011	2014	0.5929999923706055	3	"Democrat"	3871	25678	0.15075162053108215	0	0	2	1	0	0.2019	0.64464	0.00520236	0.0	0.0	1.745	0.0	0.0
0	0	"NJ"	201430021	2014	0.37799999237060544	2	"Democrat"	11455	14009	0.8176886439323425	1	0	0	0	6	0.15560001	0.57765	0.48696643	0.0	0.0	0.765	0.0	0.0
0	0	"NJ"	201430021	2014	0.37799999237060544	2	"Democrat"	2554	14009	0.18231137096881866	0	0	0	0	0	0.15560001	0.57765	0.04098167	0.0	0.0	1.732	0.0	0.0
0	0	"NJ"	201430031	2014	0.45099998474121095	3	"Democrat"	12425	14830	0.8378287553787231	1	1	1	1	19	0.2258	0.75658	0.61591274	0.0	0.0	1.273	1.0	0.0
0	0	"NJ"	201430030	2014	0.45099998474121095	2	"Republican"	15908	26551	0.5991488099098206	1	0	1	1	0	0.2258	0.75658	2.2619574	0.0	1.0	0.618	0.0	0.0
0	0	"NJ"	201430041	2014	0.3139999961853027	1	"Democrat"	1	1	1.0	1	0	0	0	0	0.2335	0.75857	0.00191	0.0	0.0	1.792	0.0	0.0
0	0	"NJ"	201430051	2014	0.43900001525878907	2	"Democrat"	9529	10560	0.9023674130439758	1	0	0	0	7	0.2782	0.91749	0.3927153	0.0	0.0	1.131	0.0	0.0
0	0	"NJ"	201430060	2014	0.605999984741211	1	"Republican"	1	1	1.0	1	0	0	0	0	0.2339	0.77184	0.0203	0.0	1.0	0.863	0.0	0.0
0	0	"NJ"	201430071	2014	0.39599998474121095	1	"Democrat"	1	1	1.0	1	1	1	0	0	0.2984	1.05386	0.03690833	0.0	0.0	1.156	1.0	0.0
0	0	"NJ"	201430090	2014	0.695	1	"Republican"	1	1	1.0	1	0	0	0	0	0.2143	0.6054	0.0	0.0	1.0		0.0	0.0
0	0	"NJ"	201430111	2014	0.37400001525878906	3	"Democrat"	6949	9149	0.7595365643501282	1	0	0	0	2	0.3152	0.98964	0.094705	0.0	0.0	0.725	0.0	0.0
0	0	"NJ"	201430110	2014	0.37400001525878906	2	"Republican"	7828	23525	0.33275237679481506	0	0	1	0	0	0.3152	0.98964	0.025575	0.0	1.0	1.234	0.0	0.0
0	0	"NJ"	201430120	2014	0.625	1	"Republican"	1	1	1.0	1	0	0	1	0	0.2374	0.77694	0.08296861	0.0	1.0	1.23	0.0	0.0
0	0	"NJ"	201430121	2014	0.625	4	"Democrat"	10089	36250	0.27831724286079407	0	1	3	1	3	0.2374	0.77694	0.27810603	0.0	0.0	0.786	1.0	0.0
0	0	"NJ"	201430121	2014	0.625	4	"Democrat"	15603	36250	0.43042758107185364	1	1	3	1	6	0.2374	0.77694	0.4760036	0.0	0.0	1.048	1.0	0.0
0	0	"NJ"	201430121	2014	0.625	4	"Democrat"	2668	36250	0.07360000163316727	0	0	3	1	0	0.2374	0.77694	0.02288567	0.0	0.0	1.209	0.0	0.0
0	0	"NM"	201431010	2014	0.585999984741211	2	"Republican"	13300	20354	0.6534342169761658	1	0	0	0	0	0.18049999	0.46267	0.1043	0.0	1.0	1.383	0.0	0.0
0	0	"NM"	201431010	2014	0.585999984741211	2	"Republican"	7054	20354	0.34656578302383423	0	0	0	0	0	0.18049999	0.46267	0.101	0.0	1.0	1.119	0.0	0.0
0	0	"NM"	201431021	2014	0.355	1	"Democrat"	1	1	1.0	1	1	1	0	43	0.1294	0.41013	0.69259644	0.0	0.0	1.417	1.0	0.0
0	0	"NM"	201431031	2014	0.615	2	"Democrat"	7207	57916	0.12443884462118149	0	1	2	0	0	0.14029999	0.47785	0.02736864	0.0	0.0	1.482	1.0	0.0
0	0	"NV"	201428010	2014	0.6	2	"Republican"	5045	11128	0.4533608853816986	0	0	0	0	0	0.104899995	0.37724	0.04002	0.0	1.0	0.879	0.0	0.0
0	0	"NV"	201428010	2014	0.6	2	"Republican"	6083	11128	0.546639084815979	1	0	0	0	0	0.104899995	0.37724	0.12746789	0.0	1.0	1.016	0.0	0.0
0	0	"NV"	201428021	2014	0.2979999923706055	4	"Democrat"	6804	21399	0.3179587721824646	0	0	0	0	0	0.16319999	0.5307	0.0	0.0	0.0		0.0	0.0
0	0	"NV"	201428021	2014	0.2979999923706055	4	"Democrat"	8206	21399	0.3834758698940277	1	0	0	0	0	0.16319999	0.5307	0.0012	0.0	0.0		0.0	0.0
0	0	"NV"	201428031	2014	0.3729999923706055	2	"Democrat"	13204	15715	0.840216338634491	1	0	0	0	37	0.2077	0.62934	0.6838023	0.0	0.0	1.141	0.0	0.0
0	0	"NV"	201428040	2014	0.485	4	"Republican"	10398	24391	0.42630478739738464	1	1	1	0	0	0.12529999	0.52378	0.242085	0.0	1.0	0.914	1.0	0.0
0	0	"NV"	201428040	2014	0.485	4	"Republican"	8077	24391	0.3311467468738556	0	0	1	0	5	0.12529999	0.52378	0.1280815	0.0	1.0	1.04	0.0	0.0
0	0	"NY"	201432030	2014	0.5479999923706055	2	"Republican"	3439	6867	0.5008009076118469	1	0	0	0	0	0.2746	1.00835	0.06555915	0.0	1.0	0.852	0.0	0.0
