"","worker","worker_current_recode","state_abbrev","raceid","year","dem_vote","candnumber","cand_party","candvotes","tvotes","candpct","winwin","quality_cand","qualnumber","openseat","PartyDonors1","college","dist_income","total_primary","third","gop","ideo_extreme","qualbin","former_worker"
"5710",0,0,"AL",201401030,2014,0.337999992370605,2,"Republican",50372,66371,0.758945941925049,1,2,1,0,0,0.1244,0.40896,0,0,1,0.951,1,0
"5711",0,0,"AL",201401060,2014,0.237000007629395,7,"Republican",14451,94534,0.152865633368492,0,1,2,1,0,0.21,0.58073,0.042105,0,1,1.181,1,0
"5712",1,0,"AZ",201403041,2014,0.268999996185303,1,"Democrat",1,1,1,1,0,0,0,0,0.1201,0.43771,0.02023499,0,0,1.571,0,1
"5713",0,0,"AZ",201403031,2014,0.557999992370605,1,"Democrat",1,1,1,1,2,1,0,15,0.1075,0.40734,0,0,0,0.915,1,0
"5714",0,0,"AZ",201403030,2014,0.557999992370605,1,"Republican",1,1,1,1,0,0,0,0,0.1075,0.40734,0.04229065,0,1,1.481,0,0
"5715",0,0,"AZ",201403021,2014,0.5,1,"Democrat",1,1,1,1,2,1,0,156,0.19209999,0.47586,0,0,0,1.216,1,0
"5716",0,0,"AZ",201403020,2014,0.5,3,"Republican",45492,65590,0.693581342697144,1,0,0,0,64,0.19209999,0.47586,2.892927,0,1,1.279,0,0
"5717",0,0,"AZ",201403091,2014,0.565999984741211,1,"Democrat",1,1,1,1,2,1,0,150,0.22219999,0.51106,0,0,0,1.165,1,0
"5718",0,0,"AZ",201403090,2014,0.565999984741211,2,"Republican",30484,50292,0.60614013671875,1,0,0,0,18,0.22219999,0.51106,0.66940016,0,1,1.336,0,0
"5719",1,0,"CA",201405109,2014,0.439000015258789,3,"Democrat",11005,75048,0.146639481186867,0,0,1,0,0,0.12189999,0.54681,0.00868841,0,0,2.232,0,1
"5720",0,0,"CA",201405479,2014,0.56,2,"Democrat",44019,77112,0.570845007896423,1,2,1,0,13,0.19700001,0.58787,0,0,0,0.999,1,0
"5721",0,0,"CA",201405269,2014,0.512999992370605,4,"Democrat",38854,85391,0.455012828111649,1,2,2,0,158,0.2007,0.74758,0,0,0,1.452,1,0
"5722",0,0,"CA",201405019,2014,0.39,4,"Republican",75317,140920,0.53446638584137,1,2,1,0,1,0.152,0.45923,0,0,1,0.826,1,0
"5723",0,0,"CA",201405029,2014,0.75,3,"Democrat",99186,146045,0.679146826267242,1,2,2,0,24,0.2369,0.64958,0,0,0,1.25,1,0
"5724",0,0,"CA",201405069,2014,0.726999969482422,2,"Republican",22465,85105,0.263968050479889,1,0,1,0,0,0.17,0.46805,0.01792932,0,1,1.517,0,0
"5725",0,0,"CA",201405089,2014,0.324000015258789,4,"Republican",40007,68859,0.580998837947845,1,2,1,0,20,0.09729999,0.45873,0,0,1,0.494,1,0
"5726",0,0,"CA",201405159,2014,0.698000030517578,3,"Democrat",21798,86445,0.252160340547562,0,1,2,0,7,0.2447,0.91265,0.21947172,0,0,1.071,1,0
"5727",0,0,"CA",201405159,2014,0.698000030517578,3,"Democrat",42419,86445,0.490705072879791,1,2,2,0,44,0.2447,0.91265,0,0,0,1.003,1,0
"5728",0,0,"CA",201405169,2014,0.507000007629395,6,"Republican",12542,57767,0.217113584280014,1,0,1,0,0,0.08140001,0.3678,0.09367146,0,1,1.171,0,0
"5729",0,0,"CA",201405219,2014,0.422000007629395,3,"Republican",28773,45687,0.629785299301147,1,2,1,0,6,0.051599998,0.36972,0,0,1,0.972,1,0
"5730",0,0,"CA",201405249,2014,0.519000015258789,9,"Republican",21059,133263,0.158025860786438,1,0,2,0,0,0.199,0.63704,0.15000369,0,1,0.976,0,0
"5731",0,0,"CA",201405259,2014,NA,8,"Democrat",14315,64532,0.221827924251556,0,0,1,1,6,0.1816,0.70727,0.7823215,0,0,0.398,0,0
"5732",0,0,"CA",201405259,2014,NA,8,"Republican",19090,64532,0.295822232961655,1,1,1,1,17,0.1816,0.70727,1.0646212,0,1,0.963,1,0
"5733",0,0,"CA",201405279,2014,0.594000015258789,2,"Republican",26205,66120,0.396324872970581,1,0,1,0,0,0.24200001,0.66454,0.049979,0,1,1.311,0,0
"5734",0,0,"CA",201405299,2014,0.745999984741211,3,"Democrat",19566,31133,0.628464996814728,1,2,1,0,12,0.1365,0.47499,0,0,0,0.635,1,0
"5735",0,0,"CA",201405349,2014,NA,3,"Democrat",22878,30939,0.739455044269562,1,2,1,0,28,0.1723,0.35691,0,0,0,0.646,1,0
"5736",0,0,"CA",201405319,2014,0.517000007629395,7,"Democrat",9242,53249,0.173561945557594,1,1,3,1,71,0.145,0.52396,1.0687279,0,0,1.187,1,0
"5737",0,0,"CA",201405409,2014,NA,2,"Democrat",13745,20713,0.663592934608459,1,2,1,0,3,0.0673,0.39199,0,0,0,0.631,1,0
"5738",0,0,"CA",201405339,2014,0.592000007629395,18,"Democrat",477,108645,0.00439044600352645,0,0,1,1,0,0.3661,1.01573,0,0,0,1.231,0,0
"5739",0,0,"CA",201405369,2014,0.542000007629394,3,"Democrat",41443,82337,0.503333866596222,1,2,3,0,109,0.1297,0.44446,0,0,0,1.2,1,0
"5740",0,0,"CA",201405429,2014,0.342999992370605,4,"Republican",37506,55562,0.675029695034027,1,2,1,0,19,0.1549,0.71902,0,0,1,0.797,1,0
"5741",1,0,"CA",201405389,2014,0.590999984741211,2,"Republican",20046,47195,0.42474839091301,1,0,1,0,0,0.1462,0.61537,0,0,1,1.303,0,1
"5742",0,0,"CA",201405389,2014,0.590999984741211,2,"Democrat",27149,47195,0.575251638889313,1,2,1,0,25,0.1462,0.61537,0,0,0,0.831,1,0
"5743",0,0,"CA",201405419,2014,0.565999984741211,4,"Democrat",19648,44002,0.446525156497955,1,2,2,0,52,0.095699996,0.55255,0,0,0,1.331,1,0
"5744",1,0,"CA",201405489,2014,0.359000015258789,5,"Democrat",5591,93488,0.0598044656217098,0,0,1,0,0,0.2762,0.83425,0,0,0,0.842,0,1
"5745",0,0,"CA",201405469,2014,0.597000007629395,5,"Republican",5666,39876,0.142090484499931,0,0,2,0,0,0.1325,0.55073,0.00913711,0,1,1.102,0,0
"5746",0,0,"CA",201405519,2014,0.688000030517578,2,"Democrat",35812,52215,0.685856580734253,1,2,1,0,2,0.105399996,0.41561,0,0,0,0.322,1,0
"5747",1,0,"CA",201405509,2014,0.287999992370605,3,"Democrat",21552,88557,0.243368685245514,1,0,1,0,0,0.18959999,0.65009,0.02579445,0,0,1.296,0,1
"5748",0,0,"CA",201405529,2014,0.515999984741211,4,"Democrat",53926,127508,0.422922492027283,1,2,2,0,84,0.3396,0.85121,0,0,0,1.236,1,0
"5749",0,0,"CA",201405369,2014,0.542000007629394,3,"Republican",12232,82337,0.148560181260109,0,1,3,0,0,0.1297,0.44446,0.01786126,0,1,1.431,1,0
"5750",0,0,"CT",201407010,2014,0.632999992370605,1,"Republican",1,1,1,1,0,0,0,0,0.21120001,0.65352,0,0,1,1.114,0,0
"5751",0,0,"CT",201407021,2014,0.637000007629395,1,"Democrat",1,1,1,1,2,1,0,41,0.1907,0.70992,0,0,0,1.109,1,0
"5752",0,0,"CT",201407051,2014,0.537999992370605,1,"Democrat",1,1,1,1,2,1,0,137,0.2017,0.67929,0,0,0,1.236,1,0
"5753",0,0,"FL",201409060,2014,0.375,1,"Republican",1,1,1,1,2,1,0,14,0.1708,0.48408,0,0,1,1.19,1,0
"5754",1,0,"FL",201409171,2014,0.367999992370605,1,"Democrat",1,1,1,1,0,0,0,0,0.1188,0.42179,0.0081,0,0,1.436,0,1
"5755",0,0,"FL",201409010,2014,0.25,2,"Republican",44784,59444,0.753381311893463,1,2,1,0,1,0.18100001,0.50926,0,0,1,NA,1,0
"5756",0,0,"FL",201409051,2014,0.655,1,"Democrat",1,1,1,1,2,1,0,8,0.114300005,0.32781,0,0,0,0.441,1,0
"5757",0,0,"FL",201409030,2014,0.332000007629395,2,"Republican",37486,47225,0.793774485588074,1,2,1,0,0,0.1452,0.45273,0,0,1,1.048,1,0
"5758",0,0,"FL",201409070,2014,0.335999984741211,4,"Republican",32084,44471,0.721458911895752,1,2,1,0,13,0.2194,0.51288,0,0,1,0.693,1,0
"5759",0,0,"FL",201409221,2014,0.58,1,"Democrat",1,1,1,1,2,1,0,45,0.2387,0.53536,0,0,0,0.844,1,0
"5760",0,0,"FL",201409230,2014,0.627000007629395,2,"Republican",6299,10063,0.625956475734711,1,0,0,0,26,0.2176,0.5465,0.27893966,0,1,1.374,0,0
"5761",0,0,"FL",201409181,2014,0.597999992370605,1,"Democrat",1,1,1,1,2,1,0,153,0.1722,0.524,0,0,0,0.967,1,0
"5762",0,0,"FL",201409201,2014,0.815999984741211,3,"Democrat",29236,36916,0.791960120201111,1,2,1,0,8,0.128,0.38582,0,0,0,0.387,1,0
"5763",0,0,"FL",201409250,2014,NA,1,"Republican",1,1,1,1,2,1,0,15,0.17559999,0.49544,0,0,1,0.538,1,0
"5764",0,0,"GA",201410021,2014,0.592000007629395,1,"Democrat",1,1,1,1,2,1,0,2,0.1041,0.34707,0,0,0,0.2,1,0
"5765",0,0,"GA",201410061,2014,0.34,1,"Democrat",1,1,1,1,0,0,0,0,0.3679,0.7951,0.001,0,0,4.335,0,0
"5766",0,0,"GA",201410090,2014,0.192999992370605,2,"Republican",49951,62266,0.80221951007843,1,2,1,0,12,0.1288,0.46213,0,0,1,1.011,1,0
"5767",0,0,"GA",201410100,2014,0.335,7,"Republican",2423,51970,0.0466230511665344,0,0,2,1,1,0.1453,0.47191,0.18340601,0,1,1.232,0,0
"5768",0,0,"GA",201410120,2014,0.452000007629395,5,"Republican",25093,46477,0.539901435375214,1,0,1,0,3,0.1276,0.38144,1.5126755,0,1,1.324,0,0
"5769",0,0,"GA",201410131,2014,NA,2,"Democrat",29486,35853,0.822413742542267,1,2,1,0,8,0.169,0.51358,0,0,0,0.143,1,0
"5770",1,0,"HI",201411021,2014,0.809000015258789,1,"Democrat",1,1,1,1,2,1,0,36,0.1925,0.66042,0,0,0,1.08,1,1
"5771",0,0,"IA",201415010,2014,0.489000015258789,3,"Republican",16886,30719,0.549692392349243,1,0,0,1,0,0.1778,0.55648,0.34566408,0,1,1.358,0,0
"5772",0,0,"IA",201415010,2014,0.489000015258789,3,"Republican",2413,30719,0.0785507336258888,0,0,0,1,0,0.1778,0.55648,0.02203637,0,1,0.211,0,0
"5773",0,0,"IA",201415040,2014,0.382999992370605,1,"Republican",1,1,1,1,2,1,0,13,0.1607,0.49623,0,0,1,1.335,1,0
"5774",0,0,"ID",201412021,2014,0.385999984741211,1,"Democrat",1,1,1,1,1,1,0,0,0.1775,0.47234,0.0075,0,0,0.64,1,0
"5775",0,0,"IL",201413011,2014,0.730999984741211,1,"Democrat",1,1,1,1,2,1,0,2,0.16280001,0.48557,0,0,0,0.831,1,0
"5776",0,0,"IL",201413021,2014,0.785,1,"Democrat",1,1,1,1,2,1,0,NA,0.1387,0.45505,0,0,0,1.186,1,0
"5777",0,0,"IL",201413040,2014,0.780999984741211,1,"Republican",1,1,1,1,0,0,0,0,0.1498,0.43947,0,0,1,0.63,0,0
"5778",1,0,"IL",201413041,2014,0.780999984741211,3,"Democrat",21625,29091,0.743357062339783,1,2,1,0,1,0.1498,0.43947,0,0,0,0.75,1,1
"5779",0,0,"IL",201413101,2014,0.487000007629395,1,"Democrat",1,1,1,1,2,1,0,134,0.2521,0.74174,0,0,0,1.24,1,0
"5780",1,0,"IL",201413121,2014,0.444000015258789,1,"Democrat",1,1,1,1,2,1,0,16,0.1262,0.4494,0,0,0,1.144,1,1
"5781",0,0,"IL",201413130,2014,0.412999992370605,3,"Republican",27816,50914,0.546333014965057,1,2,1,0,40,0.1832,0.47026,0,0,1,0.846,1,0
"5782",0,0,"IL",201413141,2014,0.345999984741211,2,"Democrat",5184,7875,0.658285737037659,1,0,0,0,0,0.2534,0.86124,0.017095,0,0,1.813,0,0
"5783",0,0,"IL",201413171,2014,0.555,1,"Democrat",1,1,1,1,2,1,0,55,0.121199995,0.44735,0,0,0,1.189,1,0
"5784",0,0,"IL",201413150,2014,0.251000003814697,1,"Republican",1,1,1,1,2,1,0,17,0.124,0.48615,0,0,1,0.695,1,0
"5785",0,0,"IN",201414031,2014,0.288999996185303,3,"Democrat",2893,8295,0.348764330148697,1,0,0,0,0,0.1513,0.50078,0.00078663,0,0,1.434,0,0
"5786",0,0,"IN",201414050,2014,0.320999984741211,3,"Republican",34996,48113,0.727370977401733,1,2,1,0,20,0.28079998,0.63471,0,0,1,1.081,1,0
"5787",0,0,"IN",201414061,2014,0.307999992370605,3,"Democrat",5574,18803,0.296442061662674,0,0,0,0,0,0.129,0.47327,0.0018712,0,0,1.131,0,0
"5788",0,0,"IN",201414061,2014,0.307999992370605,3,"Democrat",9078,18803,0.482795298099518,1,0,0,0,0,0.129,0.47327,0,0,0,2.263,0,0
"5789",0,0,"IN",201414070,2014,0.567000007629395,5,"Republican",2840,13909,0.204184338450432,0,0,0,0,0,0.145,0.39238,0.01065298,0,1,3.352,0,0
"5790",0,0,"KY",201417040,2014,0.322999992370605,1,"Republican",1,1,1,1,2,1,0,3,0.1577,0.54214,0,0,1,1.239,1,0
"5791",0,0,"LA",201418029,2014,NA,4,"Democrat",37805,221570,0.170623272657394,0,0,1,0,0,0.1392,0.36297,0.00435,0,0,NA,0,0
"5792",0,0,"LA",201418039,2014,NA,3,"Third-Party",28342,236268,0.119957000017166,0,0,1,0,NA,0.1455,0.47095,0,1,0,NA,0,0
"5793",0,0,"MA",201421060,2014,0.572000007629395,1,"Republican",1,1,1,1,1,1,0,9,0.256,0.81137,1.6860576,0,1,0.627,1,0
"5794",0,0,"MA",201421041,2014,NA,1,"Democrat",1,1,1,1,2,1,0,72,0.2572,0.87957,0,0,0,1.079,1,0
"5795",0,0,"MD",201420011,2014,0.295,2,"Democrat",14965,34902,0.428772002458572,0,0,0,0,49,0.17860001,0.68386,0.25522396,0,0,1.457,0,0
"5796",0,0,"MD",201420021,2014,0.630999984741211,3,"Democrat",43614,56228,0.775663375854492,1,2,1,0,2,0.17790002,0.60941,0,0,0,0.374,1,0
"5797",0,0,"MD",201420040,2014,0.713000030517578,4,"Republican",3469,14272,0.243063345551491,0,0,0,0,0,0.1852,0.72035,0.0066272,0,1,2.774,0,0
"5798",0,0,"MD",201420051,2014,0.641999969482422,1,"Democrat",1,1,1,1,2,1,0,48,0.1965,0.89671,0,0,0,0.546,1,0
"5799",0,0,"MD",201420080,2014,0.609000015258789,1,"Republican",1,1,1,1,0,0,0,0,0.2507,0.94004,0.005,0,1,1.938,0,0
"5800",0,0,"MD",201420061,2014,0.507000007629395,1,"Democrat",1,1,1,1,2,1,0,15,0.2141,0.7398,0,0,0,0.706,1,0
"5801",0,0,"MD",201420081,2014,0.609000015258789,3,"Democrat",60556,66340,0.912812769412994,1,2,1,0,10,0.2507,0.94004,0,0,0,1.101,1,0
"5802",0,0,"ME",201419020,2014,0.470999984741211,2,"Republican",14987,34723,0.431615918874741,0,1,2,1,4,0.15100001,0.42623,0.31381997,0,1,0.695,1,0
"5803",0,0,"MI",201422051,2014,0.681999969482422,1,"Democrat",1,1,1,1,2,1,0,6,0.1245,0.41597,0,0,0,0.81,1,0
"5804",1,0,"MI",201422110,2014,0.42,2,"Republican",21254,63262,0.335967868566513,0,2,1,0,9,0.2601,0.74527,0,0,1,NA,1,1
"5805",0,0,"MI",201422141,2014,0.798000030517578,4,"Democrat",26387,74080,0.356196016073227,1,1,3,1,8,0.16610001,0.41516,0.5007676,0,0,0.567,1,0
"5806",0,0,"MI",201422091,2014,0.625999984741211,1,"Democrat",1,1,1,1,2,1,0,48,0.1769,0.50706,0,0,0,0.752,1,0
"5807",0,0,"MN",201423021,2014,0.41,2,"Democrat",12361,14983,0.825001657009125,1,1,1,0,44,0.2601,0.76409,0.467287,0,0,1.495,1,0
"5808",0,0,"MN",201423031,2014,0.377999992370605,1,"Democrat",1,1,1,1,0,0,0,4,0.31149998,0.79965,0.09564622,0,0,1.616,0,0
"5809",0,0,"MN",201423071,2014,0.542999992370605,1,"Democrat",1,1,1,1,2,1,0,11,0.1566,0.5188,0,0,0,0.363,1,0
"5810",0,0,"MN",201423081,2014,0.507000007629395,1,"Democrat",1,1,1,1,2,1,0,26,0.1565,0.51322,0,0,0,1.299,1,0
"5811",0,0,"MO",201425020,2014,0.337000007629395,1,"Republican",1,1,1,1,2,1,0,45,0.2846,0.74868,0,0,1,1.02,1,0
"5812",0,0,"MO",201425050,2014,0.534000015258789,4,"Republican",4797,35885,0.133677020668983,0,0,0,0,0,0.1708,0.43513,0.007101,0,1,0.885,0,0
"5813",0,0,"MO",201425061,2014,0.307000007629395,3,"Democrat",18109,35056,0.516573488712311,1,0,1,0,0,0.1766,0.54389,0.02016,0,0,1.447,0,0
"5814",0,0,"MO",201425071,2014,0.312000007629395,2,"Democrat",8671,16128,0.537636399269104,1,0,0,0,1,0.15,0.41004,0.00216,0,0,1.754,0,0
"5815",0,0,"MS",201424040,2014,0.257999992370605,5,"Republican",904,107389,0.00841799378395081,0,0,2,0,0,0.1319,0.41944,0.0022638,0,1,1.92,0,0
"5816",0,0,"NC",201433030,2014,0.322000007629395,3,"Republican",22616,44438,0.508933782577515,1,2,1,0,3,0.1513,0.46272,0,0,1,0.668,1,0
"5817",0,0,"NC",201433070,2014,0.385,3,"Republican",23010,43399,0.53019654750824,1,1,2,1,8,0.16459998,0.44557,0.88908887,0,1,1.001,1,0
"5818",0,0,"NC",201433080,2014,0.350999984741211,1,"Republican",1,1,1,1,2,1,0,12,0.1286,0.42357,0,0,1,1.007,1,0
"5819",1,0,"NC",201433081,2014,0.350999984741211,1,"Democrat",1,1,1,1,1,1,0,0,0.1286,0.42357,0,0,0,1.499,1,1
"5820",0,0,"NC",201433090,2014,NA,2,"Republican",14146,43651,0.324070453643799,0,0,1,0,NA,0.32669997,0.73755,0.0045,0,1,1.462,0,0
"5821",0,0,"NC",201433090,2014,NA,2,"Republican",29505,43651,0.675929546356201,1,2,1,0,35,0.32669997,0.73755,0,0,1,1.076,1,0
"5822",0,0,"NC",201433110,2014,0.370999984741211,1,"Republican",1,1,1,1,2,1,0,0,0.1526,0.40963,0,0,1,1.136,1,0
"5823",0,0,"NC",201433130,2014,0.427000007629395,1,"Republican",1,1,1,1,2,1,0,27,0.2617,0.64299,0,0,1,0.917,1,0
"5824",0,0,"NE",201427031,2014,0.246000003814697,1,"Democrat",1,1,1,1,0,0,0,4,0.1486,0.48359,0.01158307,0,0,1.351,0,0
"5825",0,0,"NJ",201430020,2014,0.377999992370605,2,"Republican",14294,17331,0.824764847755432,1,2,2,0,12,0.15560001,0.57765,0,0,1,0.148,1,0
"5826",1,1,"NJ",201430020,2014,0.377999992370605,2,"Republican",3037,17331,0.175235122442245,0,1,2,0,0,0.15560001,0.57765,0.00836834,0,1,1.552,1,0
"5827",0,0,"NJ",201430110,2014,0.374000015258789,2,"Republican",15697,23525,0.667247593402863,1,2,1,0,5,0.3152,0.98964,0,0,1,0.443,1,0
"5828",0,0,"NJ",201430101,2014,0.870999984741211,4,"Democrat",24490,26838,0.912512123584747,1,2,1,0,1,0.17899999,0.47363,0,0,0,0.767,1,0
"5829",0,0,"NM",201431020,2014,0.355,1,"Republican",1,1,1,1,2,1,0,29,0.1294,0.41013,0,0,1,1.112,1,0
"5830",0,0,"NM",201431030,2014,0.615,1,"Republican",1,1,1,1,0,0,0,0,0.14029999,0.47785,0.01324896,0,1,1.524,0,0
"5831",0,0,"NV",201428020,2014,0.297999992370605,1,"Republican",1,1,1,1,2,1,0,8,0.16319999,0.5307,0,0,1,0.828,1,0
"5832",1,0,"NV",201428041,2014,0.485,3,"Democrat",16269,19299,0.842997074127197,1,2,1,0,17,0.12529999,0.52378,0,0,0,0.853,1,1
"5833",0,0,"NY",201432071,2014,0.908000030517578,2,"Democrat",7627,9423,0.809402525424957,1,2,1,0,5,0.19780001,0.48113,0,0,0,0.828,1,0
"5834",0,0,"NY",201432011,2014,0.455999984741211,1,"Democrat",1,1,1,1,2,1,0,45,0.191,0.84668,0,0,0,0.987,1,0
"5835",0,0,"NY",201432020,2014,0.305,1,"Republican",1,1,1,1,2,1,0,3,0.1757,0.86442,0,0,1,0.113,1,0
"5836",0,0,"NY",201432061,2014,NA,1,"Democrat",1,1,1,1,2,1,0,6,0.2083,0.58933,0,0,0,0.805,1,0
"5837",0,0,"NY",201432081,2014,NA,1,"Democrat",1,1,1,1,2,1,0,23,0.1859,0.42242,0,0,0,0.943,1,0
"5838",0,0,"NY",201432131,2014,NA,4,"Democrat",21607,50042,0.43177729845047,0,1,2,0,4,0.17549999,0.37546,0.640217,0,0,0.748,1,0
"5839",0,0,"NY",201432121,2014,0.799000015258789,1,"Democrat",1,1,1,1,2,1,0,41,0.39490002,0.94127,0,0,0,0.937,1,0
"5840",0,0,"NY",201432101,2014,NA,1,"Democrat",1,1,1,1,2,1,0,28,0.3079,0.81267,0,0,0,0.823,1,0
"5841",0,0,"NY",201432181,2014,0.51,1,"Democrat",1,1,1,1,2,1,0,114,0.1965,0.7711,0,0,0,0.937,1,0
"5842",0,0,"OH",201435020,2014,0.34,1,"Republican",1,1,1,1,2,1,0,12,0.1874,0.51937,0,0,1,1.041,1,0
"5843",0,0,"OH",201435011,2014,0.367999992370605,2,"Democrat",7369,13183,0.558977484703064,1,0,0,0,1,0.2086,0.52182,0.03395027,0,0,1.496,0,0
"5844",0,0,"OH",201435100,2014,0.325999984741211,2,"Republican",32550,40764,0.798498690128326,1,2,1,0,10,0.165,0.45749,0.49951497,0,1,0.83,1,0
"5845",0,0,"OH",201435031,2014,0.640999984741211,1,"Democrat",1,1,1,1,2,1,0,10,0.18059999,0.41684,0,0,0,0.436,1,0
"5846",0,0,"OH",201435091,2014,0.678000030517578,1,"Democrat",1,1,1,1,2,1,0,2,0.1374,0.40137,0,0,0,0.541,1,0
"5847",0,0,"OH",201435140,2014,0.342999992370605,2,"Republican",27547,50093,0.549917161464691,1,2,2,0,25,0.2076,0.61602,0,0,1,0.789,1,0
"5848",0,0,"OH",201435151,2014,0.34,1,"Democrat",1,1,1,1,0,0,0,0,0.1876,0.56396,0.02279921,0,0,1.474,0,0
"5849",0,0,"OH",201435131,2014,0.685,2,"Democrat",45585,53601,0.850450575351715,1,2,1,0,5,0.142,0.41498,0,0,0,0.588,1,0
"5850",0,0,"OK",201436010,2014,NA,1,"Republican",1,1,1,1,2,1,0,12,0.2038,0.51271,0,0,1,1.287,1,0
"5851",0,0,"OK",201436020,2014,0.26,2,"Republican",26245,32918,0.797284185886383,1,2,1,0,22,0.1075,0.38723,0,0,1,1.082,1,0
"5852",0,0,"OK",201436030,2014,0.213999996185303,3,"Republican",3449,66221,0.0520831756293774,0,0,1,0,0,0.1499,0.48959,5.1e-05,0,1,0.747,0,0
"5853",0,0,"OK",201436040,2014,0.257999992370605,2,"Republican",40790,48301,0.844495952129364,1,2,1,0,19,0.152,0.52243,0,0,1,0.853,1,0
"5854",0,0,"OR",201437011,2014,0.624000015258789,1,"Democrat",1,1,1,1,2,1,0,13,0.2364,0.62883,0,0,0,1.105,1,0
"5855",0,0,"OR",201437010,2014,0.624000015258789,3,"Republican",15521,38624,0.401848584413528,0,0,0,0,0,0.2364,0.62883,0.00672614,0,1,1.157,0,0
"5856",0,0,"PA",201438021,2014,0.876999969482422,1,"Democrat",1,1,1,1,2,1,0,4,0.1708,0.38136,0,0,0,0.725,1,0
"5857",0,0,"PA",201438040,2014,0.255,1,"Republican",1,1,1,1,2,1,0,2,0.16409999,0.58161,0,0,1,1.014,1,0
"5858",0,0,"PA",201438090,2014,0.365,3,"Republican",24465,46371,0.527592658996582,1,2,1,0,23,0.1094,0.44107,0,0,1,0.609,1,0
"5859",0,0,"PA",201438091,2014,0.365,1,"Democrat",1,1,1,1,0,0,0,0,0.1094,0.44107,0.001322,0,0,1.506,0,0
"5860",0,0,"PA",201438090,2014,0.365,3,"Republican",5885,46371,0.126911222934723,0,0,1,0,0,0.1094,0.44107,0.03211211,0,1,3.328,0,0
"5861",1,0,"PA",201438110,2014,0.337000007629395,1,"Republican",1,1,1,1,2,1,0,5,0.1461,0.51849,0,0,1,0.932,1,1
"5862",0,0,"PA",201438131,2014,0.670999984741211,4,"Democrat",16723,61014,0.274084627628326,0,1,3,1,43,0.19590001,0.57051,1.2628045,0,0,0.973,1,0
"5863",0,0,"PA",201438141,2014,NA,2,"Democrat",10806,67845,0.159274816513062,0,0,1,0,0,0.1885,0.42155,0,0,0,1.287,0,0
"5864",0,0,"PA",201438171,2014,0.567999992370605,1,"Democrat",1,1,1,1,2,1,0,24,0.1369,0.48356,0,0,0,1.089,1,0
"5865",0,0,"PA",201438180,2014,NA,1,"Republican",1,1,1,1,2,1,0,7,0.21440001,0.60233,0,0,1,0.575,1,0
"5866",0,0,"SC",201440061,2014,0.739000015258789,2,"Democrat",37429,43530,0.859843790531158,1,2,1,0,13,0.12020001,0.32935,0,0,0,0.468,1,0
"5867",0,0,"SC",201440020,2014,0.360999984741211,2,"Republican",43687,53529,0.816137075424194,1,2,1,0,13,0.21030001,0.54287,0,0,1,0.967,1,0
"5868",0,0,"SC",201440070,2014,0.4,1,"Republican",1,1,1,1,2,1,0,10,0.139,0.40729,0,0,1,0.973,1,0
"5869",0,0,"SC",201440071,2014,0.4,1,"Democrat",1,1,1,1,1,1,0,NA,0.139,0.40729,0.054756,0,0,1.084,1,0
"5870",0,0,"TN",201442030,2014,0.357000007629395,2,"Republican",45082,91638,0.491957485675812,0,0,1,0,0,0.14220001,0.43701,0.62887293,0,1,1.264,0,0
"5871",0,0,"TN",201442031,2014,0.357000007629395,1,"Democrat",1,1,1,1,0,0,0,3,0.14220001,0.43701,0.04309294,0,0,1.344,0,0
"5872",0,0,"TN",201442051,2014,0.635999984741211,1,"Democrat",1,1,1,1,2,1,0,9,0.22690001,0.47842,0,0,0,0.112,1,0
"5873",0,0,"TN",201442050,2014,0.635999984741211,4,"Republican",5330,30183,0.176589474081993,0,0,0,0,NA,0.22690001,0.47842,0.00768807,0,1,NA,0,0
"5874",0,0,"TN",201442070,2014,0.277000007629395,2,"Republican",64984,77186,0.841914355754852,1,2,1,0,40,0.1712,0.49336,0,0,1,1.144,1,0
"5875",0,0,"TN",201442081,2014,0.257999992370605,4,"Democrat",9400,27066,0.347299188375473,1,0,0,0,0,0.1885,0.52532,0,0,0,NA,0,0
"5876",0,0,"TX",201443301,2014,NA,2,"Democrat",23756,33972,0.699281752109528,1,2,2,0,3,0.1247,0.40536,0,0,0,0.34,1,0
"5877",0,0,"TX",201443011,2014,0.225,1,"Democrat",1,1,1,1,0,0,0,0,0.14,0.44168,0.00413401,0,0,1.692,0,0
"5878",0,0,"TX",201443030,2014,NA,4,"Republican",31178,38703,0.805570602416992,1,2,1,0,19,0.32669997,0.86846,0,0,1,1.086,1,0
"5879",0,0,"TX",201443320,2014,0.364000015258789,2,"Republican",28981,45555,0.63617604970932,1,2,1,0,73,0.2656,0.65082,0,0,1,1.081,1,0
"5880",0,0,"TX",201443050,2014,NA,1,"Republican",1,1,1,1,2,1,0,63,0.13159999,0.45949,0,0,1,1.106,1,0
"5881",0,0,"TX",201443060,2014,0.372999992370605,2,"Republican",12272,44890,0.273379385471344,0,0,1,0,0,0.19440001,0.61209,0.020685,0,1,1.561,0,0
"5882",0,0,"TX",201443071,2014,0.352999992370605,2,"Democrat",4098,6589,0.621945679187775,1,0,0,0,1,0.2777,0.71321,0.0169724,0,0,1.299,0,0
"5883",0,0,"TX",201443101,2014,0.354000015258789,1,"Democrat",1,1,1,1,0,0,0,0,0.248,0.66236,0.002,0,0,1.346,0,0
